graph_id,seed_id,country,scenario_name,density_label,interbank_liability_scale,shock_multiplier,baseline_stable
seed_017_United_States_of_America_disorderly_transition_p30_ibx1_0_shockx1_25_no_liquidity_uniform_sector_distribution,seed_017,United States of America,disorderly_transition,p30,1.0,1.25,True
seed_017_United_States_of_America_severe_disorderly_transition_p30_ibx1_0_shockx1_25_no_liquidity_uniform_sector_distribution,seed_017,United States of America,severe_disorderly_transition,p30,1.0,1.25,True
seed_017_United_States_of_America_acute_physical_risk_p30_ibx1_0_shockx1_25_no_liquidity_uniform_sector_distribution,seed_017,United States of America,acute_physical_risk,p30,1.0,1.25,True
seed_017_United_States_of_America_combined_transition_physical_p30_ibx1_0_shockx1_25_no_liquidity_uniform_sector_distribution,seed_017,United States of America,combined_transition_physical,p30,1.0,1.25,True
seed_017_Brazil_orderly_transition_p30_ibx1_0_shockx1_5_no_liquidity_uniform_sector_distribution,seed_017,Brazil,orderly_transition,p30,1.0,1.5,True
seed_017_Brazil_disorderly_transition_p30_ibx1_0_shockx1_5_no_liquidity_uniform_sector_distribution,seed_017,Brazil,disorderly_transition,p30,1.0,1.5,True
seed_017_Brazil_severe_disorderly_transition_p30_ibx1_0_shockx1_5_no_liquidity_uniform_sector_distribution,seed_017,Brazil,severe_disorderly_transition,p30,1.0,1.5,True
seed_017_Brazil_acute_physical_risk_p30_ibx1_0_shockx1_5_no_liquidity_uniform_sector_distribution,seed_017,Brazil,acute_physical_risk,p30,1.0,1.5,True
seed_017_Brazil_combined_transition_physical_p30_ibx1_0_shockx1_5_no_liquidity_uniform_sector_distribution,seed_017,Brazil,combined_transition_physical,p30,1.0,1.5,True
seed_017_Germany_orderly_transition_p30_ibx1_0_shockx1_5_no_liquidity_uniform_sector_distribution,seed_017,Germany,orderly_transition,p30,1.0,1.5,True
seed_017_Germany_disorderly_transition_p30_ibx1_0_shockx1_5_no_liquidity_uniform_sector_distribution,seed_017,Germany,disorderly_transition,p30,1.0,1.5,True
seed_017_Germany_severe_disorderly_transition_p30_ibx1_0_shockx1_5_no_liquidity_uniform_sector_distribution,seed_017,Germany,severe_disorderly_transition,p30,1.0,1.5,True
seed_017_Germany_acute_physical_risk_p30_ibx1_0_shockx1_5_no_liquidity_uniform_sector_distribution,seed_017,Germany,acute_physical_risk,p30,1.0,1.5,True
seed_017_Germany_combined_transition_physical_p30_ibx1_0_shockx1_5_no_liquidity_uniform_sector_distribution,seed_017,Germany,combined_transition_physical,p30,1.0,1.5,True
seed_017_Italy_orderly_transition_p30_ibx1_0_shockx1_5_no_liquidity_uniform_sector_distribution,seed_017,Italy,orderly_transition,p30,1.0,1.5,True
seed_017_Italy_disorderly_transition_p30_ibx1_0_shockx1_5_no_liquidity_uniform_sector_distribution,seed_017,Italy,disorderly_transition,p30,1.0,1.5,True
seed_017_Italy_severe_disorderly_transition_p30_ibx1_0_shockx1_5_no_liquidity_uniform_sector_distribution,seed_017,Italy,severe_disorderly_transition,p30,1.0,1.5,True
seed_017_Italy_acute_physical_risk_p30_ibx1_0_shockx1_5_no_liquidity_uniform_sector_distribution,seed_017,Italy,acute_physical_risk,p30,1.0,1.5,True
seed_017_Italy_combined_transition_physical_p30_ibx1_0_shockx1_5_no_liquidity_uniform_sector_distribution,seed_017,Italy,combined_transition_physical,p30,1.0,1.5,True
seed_017_Spain_orderly_transition_p30_ibx1_0_shockx1_5_no_liquidity_uniform_sector_distribution,seed_017,Spain,orderly_transition,p30,1.0,1.5,True
seed_017_Spain_disorderly_transition_p30_ibx1_0_shockx1_5_no_liquidity_uniform_sector_distribution,seed_017,Spain,disorderly_transition,p30,1.0,1.5,True
seed_017_Spain_severe_disorderly_transition_p30_ibx1_0_shockx1_5_no_liquidity_uniform_sector_distribution,seed_017,Spain,severe_disorderly_transition,p30,1.0,1.5,True
seed_017_Spain_acute_physical_risk_p30_ibx1_0_shockx1_5_no_liquidity_uniform_sector_distribution,seed_017,Spain,acute_physical_risk,p30,1.0,1.5,True
seed_017_Spain_combined_transition_physical_p30_ibx1_0_shockx1_5_no_liquidity_uniform_sector_distribution,seed_017,Spain,combined_transition_physical,p30,1.0,1.5,True
seed_017_Ukraine_orderly_transition_p30_ibx1_0_shockx1_5_no_liquidity_uniform_sector_distribution,seed_017,Ukraine,orderly_transition,p30,1.0,1.5,True
seed_017_Ukraine_disorderly_transition_p30_ibx1_0_shockx1_5_no_liquidity_uniform_sector_distribution,seed_017,Ukraine,disorderly_transition,p30,1.0,1.5,True
seed_017_Ukraine_severe_disorderly_transition_p30_ibx1_0_shockx1_5_no_liquidity_uniform_sector_distribution,seed_017,Ukraine,severe_disorderly_transition,p30,1.0,1.5,True
seed_017_Ukraine_acute_physical_risk_p30_ibx1_0_shockx1_5_no_liquidity_uniform_sector_distribution,seed_017,Ukraine,acute_physical_risk,p30,1.0,1.5,True
seed_017_Ukraine_combined_transition_physical_p30_ibx1_0_shockx1_5_no_liquidity_uniform_sector_distribution,seed_017,Ukraine,combined_transition_physical,p30,1.0,1.5,True
seed_017_United_States_of_America_orderly_transition_p30_ibx1_0_shockx1_5_no_liquidity_uniform_sector_distribution,seed_017,United States of America,orderly_transition,p30,1.0,1.5,True
seed_017_United_States_of_America_disorderly_transition_p30_ibx1_0_shockx1_5_no_liquidity_uniform_sector_distribution,seed_017,United States of America,disorderly_transition,p30,1.0,1.5,True
seed_017_United_States_of_America_severe_disorderly_transition_p30_ibx1_0_shockx1_5_no_liquidity_uniform_sector_distribution,seed_017,United States of America,severe_disorderly_transition,p30,1.0,1.5,True
seed_017_United_States_of_America_acute_physical_risk_p30_ibx1_0_shockx1_5_no_liquidity_uniform_sector_distribution,seed_017,United States of America,acute_physical_risk,p30,1.0,1.5,True
seed_017_United_States_of_America_combined_transition_physical_p30_ibx1_0_shockx1_5_no_liquidity_uniform_sector_distribution,seed_017,United States of America,combined_transition_physical,p30,1.0,1.5,True
seed_018_Brazil_orderly_transition_p30_ibx1_0_shockx0_75_no_liquidity_uniform_sector_distribution,seed_018,Brazil,orderly_transition,p30,1.0,0.75,True
seed_018_Brazil_disorderly_transition_p30_ibx1_0_shockx0_75_no_liquidity_uniform_sector_distribution,seed_018,Brazil,disorderly_transition,p30,1.0,0.75,True
seed_018_Brazil_severe_disorderly_transition_p30_ibx1_0_shockx0_75_no_liquidity_uniform_sector_distribution,seed_018,Brazil,severe_disorderly_transition,p30,1.0,0.75,True
seed_018_Brazil_acute_physical_risk_p30_ibx1_0_shockx0_75_no_liquidity_uniform_sector_distribution,seed_018,Brazil,acute_physical_risk,p30,1.0,0.75,True
seed_018_Brazil_combined_transition_physical_p30_ibx1_0_shockx0_75_no_liquidity_uniform_sector_distribution,seed_018,Brazil,combined_transition_physical,p30,1.0,0.75,True
seed_018_Germany_orderly_transition_p30_ibx1_0_shockx0_75_no_liquidity_uniform_sector_distribution,seed_018,Germany,orderly_transition,p30,1.0,0.75,True
seed_018_Germany_disorderly_transition_p30_ibx1_0_shockx0_75_no_liquidity_uniform_sector_distribution,seed_018,Germany,disorderly_transition,p30,1.0,0.75,True
seed_018_Germany_severe_disorderly_transition_p30_ibx1_0_shockx0_75_no_liquidity_uniform_sector_distribution,seed_018,Germany,severe_disorderly_transition,p30,1.0,0.75,True
seed_018_Germany_acute_physical_risk_p30_ibx1_0_shockx0_75_no_liquidity_uniform_sector_distribution,seed_018,Germany,acute_physical_risk,p30,1.0,0.75,True
seed_018_Germany_combined_transition_physical_p30_ibx1_0_shockx0_75_no_liquidity_uniform_sector_distribution,seed_018,Germany,combined_transition_physical,p30,1.0,0.75,True
seed_018_Italy_orderly_transition_p30_ibx1_0_shockx0_75_no_liquidity_uniform_sector_distribution,seed_018,Italy,orderly_transition,p30,1.0,0.75,True
seed_018_Italy_disorderly_transition_p30_ibx1_0_shockx0_75_no_liquidity_uniform_sector_distribution,seed_018,Italy,disorderly_transition,p30,1.0,0.75,True
seed_018_Italy_severe_disorderly_transition_p30_ibx1_0_shockx0_75_no_liquidity_uniform_sector_distribution,seed_018,Italy,severe_disorderly_transition,p30,1.0,0.75,True
seed_018_Italy_acute_physical_risk_p30_ibx1_0_shockx0_75_no_liquidity_uniform_sector_distribution,seed_018,Italy,acute_physical_risk,p30,1.0,0.75,True
seed_018_Italy_combined_transition_physical_p30_ibx1_0_shockx0_75_no_liquidity_uniform_sector_distribution,seed_018,Italy,combined_transition_physical,p30,1.0,0.75,True
seed_018_Spain_orderly_transition_p30_ibx1_0_shockx0_75_no_liquidity_uniform_sector_distribution,seed_018,Spain,orderly_transition,p30,1.0,0.75,True
seed_018_Spain_disorderly_transition_p30_ibx1_0_shockx0_75_no_liquidity_uniform_sector_distribution,seed_018,Spain,disorderly_transition,p30,1.0,0.75,True
seed_018_Spain_severe_disorderly_transition_p30_ibx1_0_shockx0_75_no_liquidity_uniform_sector_distribution,seed_018,Spain,severe_disorderly_transition,p30,1.0,0.75,True
seed_018_Spain_acute_physical_risk_p30_ibx1_0_shockx0_75_no_liquidity_uniform_sector_distribution,seed_018,Spain,acute_physical_risk,p30,1.0,0.75,True
seed_018_Spain_combined_transition_physical_p30_ibx1_0_shockx0_75_no_liquidity_uniform_sector_distribution,seed_018,Spain,combined_transition_physical,p30,1.0,0.75,True
seed_018_Ukraine_orderly_transition_p30_ibx1_0_shockx0_75_no_liquidity_uniform_sector_distribution,seed_018,Ukraine,orderly_transition,p30,1.0,0.75,True
seed_018_Ukraine_disorderly_transition_p30_ibx1_0_shockx0_75_no_liquidity_uniform_sector_distribution,seed_018,Ukraine,disorderly_transition,p30,1.0,0.75,True
seed_018_Ukraine_severe_disorderly_transition_p30_ibx1_0_shockx0_75_no_liquidity_uniform_sector_distribution,seed_018,Ukraine,severe_disorderly_transition,p30,1.0,0.75,True
seed_018_Ukraine_acute_physical_risk_p30_ibx1_0_shockx0_75_no_liquidity_uniform_sector_distribution,seed_018,Ukraine,acute_physical_risk,p30,1.0,0.75,True
seed_018_Ukraine_combined_transition_physical_p30_ibx1_0_shockx0_75_no_liquidity_uniform_sector_distribution,seed_018,Ukraine,combined_transition_physical,p30,1.0,0.75,True
seed_018_United_States_of_America_orderly_transition_p30_ibx1_0_shockx0_75_no_liquidity_uniform_sector_distribution,seed_018,United States of America,orderly_transition,p30,1.0,0.75,True
seed_018_United_States_of_America_disorderly_transition_p30_ibx1_0_shockx0_75_no_liquidity_uniform_sector_distribution,seed_018,United States of America,disorderly_transition,p30,1.0,0.75,True
seed_018_United_States_of_America_severe_disorderly_transition_p30_ibx1_0_shockx0_75_no_liquidity_uniform_sector_distribution,seed_018,United States of America,severe_disorderly_transition,p30,1.0,0.75,True
seed_018_United_States_of_America_acute_physical_risk_p30_ibx1_0_shockx0_75_no_liquidity_uniform_sector_distribution,seed_018,United States of America,acute_physical_risk,p30,1.0,0.75,True
seed_018_United_States_of_America_combined_transition_physical_p30_ibx1_0_shockx0_75_no_liquidity_uniform_sector_distribution,seed_018,United States of America,combined_transition_physical,p30,1.0,0.75,True
seed_018_Brazil_orderly_transition_p30_ibx1_0_shockx1_0_no_liquidity_uniform_sector_distribution,seed_018,Brazil,orderly_transition,p30,1.0,1.0,True
seed_018_Brazil_disorderly_transition_p30_ibx1_0_shockx1_0_no_liquidity_uniform_sector_distribution,seed_018,Brazil,disorderly_transition,p30,1.0,1.0,True
seed_018_Brazil_severe_disorderly_transition_p30_ibx1_0_shockx1_0_no_liquidity_uniform_sector_distribution,seed_018,Brazil,severe_disorderly_transition,p30,1.0,1.0,True
seed_018_Brazil_acute_physical_risk_p30_ibx1_0_shockx1_0_no_liquidity_uniform_sector_distribution,seed_018,Brazil,acute_physical_risk,p30,1.0,1.0,True
seed_018_Brazil_combined_transition_physical_p30_ibx1_0_shockx1_0_no_liquidity_uniform_sector_distribution,seed_018,Brazil,combined_transition_physical,p30,1.0,1.0,True
seed_018_Germany_orderly_transition_p30_ibx1_0_shockx1_0_no_liquidity_uniform_sector_distribution,seed_018,Germany,orderly_transition,p30,1.0,1.0,True
seed_018_Germany_disorderly_transition_p30_ibx1_0_shockx1_0_no_liquidity_uniform_sector_distribution,seed_018,Germany,disorderly_transition,p30,1.0,1.0,True
seed_018_Germany_severe_disorderly_transition_p30_ibx1_0_shockx1_0_no_liquidity_uniform_sector_distribution,seed_018,Germany,severe_disorderly_transition,p30,1.0,1.0,True
seed_018_Germany_acute_physical_risk_p30_ibx1_0_shockx1_0_no_liquidity_uniform_sector_distribution,seed_018,Germany,acute_physical_risk,p30,1.0,1.0,True
seed_018_Germany_combined_transition_physical_p30_ibx1_0_shockx1_0_no_liquidity_uniform_sector_distribution,seed_018,Germany,combined_transition_physical,p30,1.0,1.0,True
seed_018_Italy_orderly_transition_p30_ibx1_0_shockx1_0_no_liquidity_uniform_sector_distribution,seed_018,Italy,orderly_transition,p30,1.0,1.0,True
seed_018_Italy_disorderly_transition_p30_ibx1_0_shockx1_0_no_liquidity_uniform_sector_distribution,seed_018,Italy,disorderly_transition,p30,1.0,1.0,True
seed_018_Italy_severe_disorderly_transition_p30_ibx1_0_shockx1_0_no_liquidity_uniform_sector_distribution,seed_018,Italy,severe_disorderly_transition,p30,1.0,1.0,True
seed_018_Italy_acute_physical_risk_p30_ibx1_0_shockx1_0_no_liquidity_uniform_sector_distribution,seed_018,Italy,acute_physical_risk,p30,1.0,1.0,True
seed_018_Italy_combined_transition_physical_p30_ibx1_0_shockx1_0_no_liquidity_uniform_sector_distribution,seed_018,Italy,combined_transition_physical,p30,1.0,1.0,True
seed_018_Spain_orderly_transition_p30_ibx1_0_shockx1_0_no_liquidity_uniform_sector_distribution,seed_018,Spain,orderly_transition,p30,1.0,1.0,True
seed_018_Spain_disorderly_transition_p30_ibx1_0_shockx1_0_no_liquidity_uniform_sector_distribution,seed_018,Spain,disorderly_transition,p30,1.0,1.0,True
seed_018_Spain_severe_disorderly_transition_p30_ibx1_0_shockx1_0_no_liquidity_uniform_sector_distribution,seed_018,Spain,severe_disorderly_transition,p30,1.0,1.0,True
seed_018_Spain_acute_physical_risk_p30_ibx1_0_shockx1_0_no_liquidity_uniform_sector_distribution,seed_018,Spain,acute_physical_risk,p30,1.0,1.0,True
seed_018_Spain_combined_transition_physical_p30_ibx1_0_shockx1_0_no_liquidity_uniform_sector_distribution,seed_018,Spain,combined_transition_physical,p30,1.0,1.0,True
seed_018_Ukraine_orderly_transition_p30_ibx1_0_shockx1_0_no_liquidity_uniform_sector_distribution,seed_018,Ukraine,orderly_transition,p30,1.0,1.0,True
seed_018_Ukraine_disorderly_transition_p30_ibx1_0_shockx1_0_no_liquidity_uniform_sector_distribution,seed_018,Ukraine,disorderly_transition,p30,1.0,1.0,True
seed_018_Ukraine_severe_disorderly_transition_p30_ibx1_0_shockx1_0_no_liquidity_uniform_sector_distribution,seed_018,Ukraine,severe_disorderly_transition,p30,1.0,1.0,True
seed_018_Ukraine_acute_physical_risk_p30_ibx1_0_shockx1_0_no_liquidity_uniform_sector_distribution,seed_018,Ukraine,acute_physical_risk,p30,1.0,1.0,True
seed_018_Ukraine_combined_transition_physical_p30_ibx1_0_shockx1_0_no_liquidity_uniform_sector_distribution,seed_018,Ukraine,combined_transition_physical,p30,1.0,1.0,True
seed_018_United_States_of_America_orderly_transition_p30_ibx1_0_shockx1_0_no_liquidity_uniform_sector_distribution,seed_018,United States of America,orderly_transition,p30,1.0,1.0,True
seed_018_United_States_of_America_disorderly_transition_p30_ibx1_0_shockx1_0_no_liquidity_uniform_sector_distribution,seed_018,United States of America,disorderly_transition,p30,1.0,1.0,True
seed_018_United_States_of_America_severe_disorderly_transition_p30_ibx1_0_shockx1_0_no_liquidity_uniform_sector_distribution,seed_018,United States of America,severe_disorderly_transition,p30,1.0,1.0,True
seed_018_United_States_of_America_acute_physical_risk_p30_ibx1_0_shockx1_0_no_liquidity_uniform_sector_distribution,seed_018,United States of America,acute_physical_risk,p30,1.0,1.0,True
seed_018_United_States_of_America_combined_transition_physical_p30_ibx1_0_shockx1_0_no_liquidity_uniform_sector_distribution,seed_018,United States of America,combined_transition_physical,p30,1.0,1.0,True
seed_018_Brazil_orderly_transition_p30_ibx1_0_shockx1_25_no_liquidity_uniform_sector_distribution,seed_018,Brazil,orderly_transition,p30,1.0,1.25,True
seed_018_Brazil_disorderly_transition_p30_ibx1_0_shockx1_25_no_liquidity_uniform_sector_distribution,seed_018,Brazil,disorderly_transition,p30,1.0,1.25,True
seed_018_Brazil_severe_disorderly_transition_p30_ibx1_0_shockx1_25_no_liquidity_uniform_sector_distribution,seed_018,Brazil,severe_disorderly_transition,p30,1.0,1.25,True
seed_018_Brazil_acute_physical_risk_p30_ibx1_0_shockx1_25_no_liquidity_uniform_sector_distribution,seed_018,Brazil,acute_physical_risk,p30,1.0,1.25,True
seed_018_Brazil_combined_transition_physical_p30_ibx1_0_shockx1_25_no_liquidity_uniform_sector_distribution,seed_018,Brazil,combined_transition_physical,p30,1.0,1.25,True
seed_018_Germany_orderly_transition_p30_ibx1_0_shockx1_25_no_liquidity_uniform_sector_distribution,seed_018,Germany,orderly_transition,p30,1.0,1.25,True
seed_018_Germany_disorderly_transition_p30_ibx1_0_shockx1_25_no_liquidity_uniform_sector_distribution,seed_018,Germany,disorderly_transition,p30,1.0,1.25,True
seed_018_Germany_severe_disorderly_transition_p30_ibx1_0_shockx1_25_no_liquidity_uniform_sector_distribution,seed_018,Germany,severe_disorderly_transition,p30,1.0,1.25,True
seed_018_Germany_acute_physical_risk_p30_ibx1_0_shockx1_25_no_liquidity_uniform_sector_distribution,seed_018,Germany,acute_physical_risk,p30,1.0,1.25,True
seed_018_Germany_combined_transition_physical_p30_ibx1_0_shockx1_25_no_liquidity_uniform_sector_distribution,seed_018,Germany,combined_transition_physical,p30,1.0,1.25,True
seed_018_Italy_orderly_transition_p30_ibx1_0_shockx1_25_no_liquidity_uniform_sector_distribution,seed_018,Italy,orderly_transition,p30,1.0,1.25,True
seed_018_Italy_disorderly_transition_p30_ibx1_0_shockx1_25_no_liquidity_uniform_sector_distribution,seed_018,Italy,disorderly_transition,p30,1.0,1.25,True
seed_018_Italy_severe_disorderly_transition_p30_ibx1_0_shockx1_25_no_liquidity_uniform_sector_distribution,seed_018,Italy,severe_disorderly_transition,p30,1.0,1.25,True
seed_018_Italy_acute_physical_risk_p30_ibx1_0_shockx1_25_no_liquidity_uniform_sector_distribution,seed_018,Italy,acute_physical_risk,p30,1.0,1.25,True
seed_018_Italy_combined_transition_physical_p30_ibx1_0_shockx1_25_no_liquidity_uniform_sector_distribution,seed_018,Italy,combined_transition_physical,p30,1.0,1.25,True
seed_018_Spain_orderly_transition_p30_ibx1_0_shockx1_25_no_liquidity_uniform_sector_distribution,seed_018,Spain,orderly_transition,p30,1.0,1.25,True
seed_018_Spain_disorderly_transition_p30_ibx1_0_shockx1_25_no_liquidity_uniform_sector_distribution,seed_018,Spain,disorderly_transition,p30,1.0,1.25,True
seed_018_Spain_severe_disorderly_transition_p30_ibx1_0_shockx1_25_no_liquidity_uniform_sector_distribution,seed_018,Spain,severe_disorderly_transition,p30,1.0,1.25,True
seed_018_Spain_acute_physical_risk_p30_ibx1_0_shockx1_25_no_liquidity_uniform_sector_distribution,seed_018,Spain,acute_physical_risk,p30,1.0,1.25,True
seed_018_Spain_combined_transition_physical_p30_ibx1_0_shockx1_25_no_liquidity_uniform_sector_distribution,seed_018,Spain,combined_transition_physical,p30,1.0,1.25,True
seed_018_Ukraine_orderly_transition_p30_ibx1_0_shockx1_25_no_liquidity_uniform_sector_distribution,seed_018,Ukraine,orderly_transition,p30,1.0,1.25,True
seed_018_Ukraine_disorderly_transition_p30_ibx1_0_shockx1_25_no_liquidity_uniform_sector_distribution,seed_018,Ukraine,disorderly_transition,p30,1.0,1.25,True
seed_018_Ukraine_severe_disorderly_transition_p30_ibx1_0_shockx1_25_no_liquidity_uniform_sector_distribution,seed_018,Ukraine,severe_disorderly_transition,p30,1.0,1.25,True
seed_018_Ukraine_acute_physical_risk_p30_ibx1_0_shockx1_25_no_liquidity_uniform_sector_distribution,seed_018,Ukraine,acute_physical_risk,p30,1.0,1.25,True
seed_018_Ukraine_combined_transition_physical_p30_ibx1_0_shockx1_25_no_liquidity_uniform_sector_distribution,seed_018,Ukraine,combined_transition_physical,p30,1.0,1.25,True
seed_018_United_States_of_America_orderly_transition_p30_ibx1_0_shockx1_25_no_liquidity_uniform_sector_distribution,seed_018,United States of America,orderly_transition,p30,1.0,1.25,True
seed_018_United_States_of_America_disorderly_transition_p30_ibx1_0_shockx1_25_no_liquidity_uniform_sector_distribution,seed_018,United States of America,disorderly_transition,p30,1.0,1.25,True
seed_018_United_States_of_America_severe_disorderly_transition_p30_ibx1_0_shockx1_25_no_liquidity_uniform_sector_distribution,seed_018,United States of America,severe_disorderly_transition,p30,1.0,1.25,True
seed_018_United_States_of_America_acute_physical_risk_p30_ibx1_0_shockx1_25_no_liquidity_uniform_sector_distribution,seed_018,United States of America,acute_physical_risk,p30,1.0,1.25,True
seed_018_United_States_of_America_combined_transition_physical_p30_ibx1_0_shockx1_25_no_liquidity_uniform_sector_distribution,seed_018,United States of America,combined_transition_physical,p30,1.0,1.25,True
seed_018_Brazil_orderly_transition_p30_ibx1_0_shockx1_5_no_liquidity_uniform_sector_distribution,seed_018,Brazil,orderly_transition,p30,1.0,1.5,True
seed_018_Brazil_disorderly_transition_p30_ibx1_0_shockx1_5_no_liquidity_uniform_sector_distribution,seed_018,Brazil,disorderly_transition,p30,1.0,1.5,True
seed_018_Brazil_severe_disorderly_transition_p30_ibx1_0_shockx1_5_no_liquidity_uniform_sector_distribution,seed_018,Brazil,severe_disorderly_transition,p30,1.0,1.5,True
seed_018_Brazil_acute_physical_risk_p30_ibx1_0_shockx1_5_no_liquidity_uniform_sector_distribution,seed_018,Brazil,acute_physical_risk,p30,1.0,1.5,True
seed_018_Brazil_combined_transition_physical_p30_ibx1_0_shockx1_5_no_liquidity_uniform_sector_distribution,seed_018,Brazil,combined_transition_physical,p30,1.0,1.5,True
seed_018_Germany_orderly_transition_p30_ibx1_0_shockx1_5_no_liquidity_uniform_sector_distribution,seed_018,Germany,orderly_transition,p30,1.0,1.5,True
seed_018_Germany_disorderly_transition_p30_ibx1_0_shockx1_5_no_liquidity_uniform_sector_distribution,seed_018,Germany,disorderly_transition,p30,1.0,1.5,True
seed_018_Germany_severe_disorderly_transition_p30_ibx1_0_shockx1_5_no_liquidity_uniform_sector_distribution,seed_018,Germany,severe_disorderly_transition,p30,1.0,1.5,True
seed_018_Germany_acute_physical_risk_p30_ibx1_0_shockx1_5_no_liquidity_uniform_sector_distribution,seed_018,Germany,acute_physical_risk,p30,1.0,1.5,True
seed_018_Germany_combined_transition_physical_p30_ibx1_0_shockx1_5_no_liquidity_uniform_sector_distribution,seed_018,Germany,combined_transition_physical,p30,1.0,1.5,True
seed_018_Italy_orderly_transition_p30_ibx1_0_shockx1_5_no_liquidity_uniform_sector_distribution,seed_018,Italy,orderly_transition,p30,1.0,1.5,True
seed_018_Italy_disorderly_transition_p30_ibx1_0_shockx1_5_no_liquidity_uniform_sector_distribution,seed_018,Italy,disorderly_transition,p30,1.0,1.5,True
seed_018_Italy_severe_disorderly_transition_p30_ibx1_0_shockx1_5_no_liquidity_uniform_sector_distribution,seed_018,Italy,severe_disorderly_transition,p30,1.0,1.5,True
seed_018_Italy_acute_physical_risk_p30_ibx1_0_shockx1_5_no_liquidity_uniform_sector_distribution,seed_018,Italy,acute_physical_risk,p30,1.0,1.5,True
seed_018_Italy_combined_transition_physical_p30_ibx1_0_shockx1_5_no_liquidity_uniform_sector_distribution,seed_018,Italy,combined_transition_physical,p30,1.0,1.5,True
seed_018_Spain_orderly_transition_p30_ibx1_0_shockx1_5_no_liquidity_uniform_sector_distribution,seed_018,Spain,orderly_transition,p30,1.0,1.5,True
seed_018_Spain_disorderly_transition_p30_ibx1_0_shockx1_5_no_liquidity_uniform_sector_distribution,seed_018,Spain,disorderly_transition,p30,1.0,1.5,True
seed_018_Spain_severe_disorderly_transition_p30_ibx1_0_shockx1_5_no_liquidity_uniform_sector_distribution,seed_018,Spain,severe_disorderly_transition,p30,1.0,1.5,True
seed_018_Spain_acute_physical_risk_p30_ibx1_0_shockx1_5_no_liquidity_uniform_sector_distribution,seed_018,Spain,acute_physical_risk,p30,1.0,1.5,True
seed_018_Spain_combined_transition_physical_p30_ibx1_0_shockx1_5_no_liquidity_uniform_sector_distribution,seed_018,Spain,combined_transition_physical,p30,1.0,1.5,True
seed_018_Ukraine_orderly_transition_p30_ibx1_0_shockx1_5_no_liquidity_uniform_sector_distribution,seed_018,Ukraine,orderly_transition,p30,1.0,1.5,True
seed_018_Ukraine_disorderly_transition_p30_ibx1_0_shockx1_5_no_liquidity_uniform_sector_distribution,seed_018,Ukraine,disorderly_transition,p30,1.0,1.5,True
seed_018_Ukraine_severe_disorderly_transition_p30_ibx1_0_shockx1_5_no_liquidity_uniform_sector_distribution,seed_018,Ukraine,severe_disorderly_transition,p30,1.0,1.5,True
seed_018_Ukraine_acute_physical_risk_p30_ibx1_0_shockx1_5_no_liquidity_uniform_sector_distribution,seed_018,Ukraine,acute_physical_risk,p30,1.0,1.5,True
seed_018_Ukraine_combined_transition_physical_p30_ibx1_0_shockx1_5_no_liquidity_uniform_sector_distribution,seed_018,Ukraine,combined_transition_physical,p30,1.0,1.5,True
seed_018_United_States_of_America_orderly_transition_p30_ibx1_0_shockx1_5_no_liquidity_uniform_sector_distribution,seed_018,United States of America,orderly_transition,p30,1.0,1.5,True
seed_018_United_States_of_America_disorderly_transition_p30_ibx1_0_shockx1_5_no_liquidity_uniform_sector_distribution,seed_018,United States of America,disorderly_transition,p30,1.0,1.5,True
seed_018_United_States_of_America_severe_disorderly_transition_p30_ibx1_0_shockx1_5_no_liquidity_uniform_sector_distribution,seed_018,United States of America,severe_disorderly_transition,p30,1.0,1.5,True
seed_018_United_States_of_America_acute_physical_risk_p30_ibx1_0_shockx1_5_no_liquidity_uniform_sector_distribution,seed_018,United States of America,acute_physical_risk,p30,1.0,1.5,True
seed_018_United_States_of_America_combined_transition_physical_p30_ibx1_0_shockx1_5_no_liquidity_uniform_sector_distribution,seed_018,United States of America,combined_transition_physical,p30,1.0,1.5,True
seed_019_Brazil_orderly_transition_p30_ibx1_0_shockx0_75_no_liquidity_uniform_sector_distribution,seed_019,Brazil,orderly_transition,p30,1.0,0.75,True
seed_019_Brazil_disorderly_transition_p30_ibx1_0_shockx0_75_no_liquidity_uniform_sector_distribution,seed_019,Brazil,disorderly_transition,p30,1.0,0.75,True
seed_019_Brazil_severe_disorderly_transition_p30_ibx1_0_shockx0_75_no_liquidity_uniform_sector_distribution,seed_019,Brazil,severe_disorderly_transition,p30,1.0,0.75,True
seed_019_Brazil_acute_physical_risk_p30_ibx1_0_shockx0_75_no_liquidity_uniform_sector_distribution,seed_019,Brazil,acute_physical_risk,p30,1.0,0.75,True
seed_019_Brazil_combined_transition_physical_p30_ibx1_0_shockx0_75_no_liquidity_uniform_sector_distribution,seed_019,Brazil,combined_transition_physical,p30,1.0,0.75,True
seed_019_Germany_orderly_transition_p30_ibx1_0_shockx0_75_no_liquidity_uniform_sector_distribution,seed_019,Germany,orderly_transition,p30,1.0,0.75,True
seed_019_Germany_disorderly_transition_p30_ibx1_0_shockx0_75_no_liquidity_uniform_sector_distribution,seed_019,Germany,disorderly_transition,p30,1.0,0.75,True
seed_019_Germany_severe_disorderly_transition_p30_ibx1_0_shockx0_75_no_liquidity_uniform_sector_distribution,seed_019,Germany,severe_disorderly_transition,p30,1.0,0.75,True
seed_019_Germany_acute_physical_risk_p30_ibx1_0_shockx0_75_no_liquidity_uniform_sector_distribution,seed_019,Germany,acute_physical_risk,p30,1.0,0.75,True
